4
5
6
8
9
10
11
12
14
15
14
15
17
17
21
23
23
25
24
24
26
30
31
32
33
33
33
36
34
32
31
33
31
32
31
30
29
28
31
31
31
34
32
30
30
32
30
30
30
28
26
26
26
24
24
24
23
23
23
22
21
20
20
21
18
19
21
22
20
19
21
21
20
20
22
23
25
24
25
25
23
23
22
22
24
25
26
24
22
21
22
20
21
22
22
21
19
20
21
21
22
23
22
22
22
22
21
20
19
17
20
19
20
21
20
19
20
20
21
21
22
21
21
24
23
23
23
25
25
24
25
25
27
26
26
26
25
26
24
24
25
25
25
26
26
27
25
27
26
26
26
26
26
28
27
25
27
28
28
27
28
26
26
27
26
26
25
25
27
27
29
32
32
33
31
30
31
29
27
27
26
28
29
29
28
27
26
26
25
24
25
25
26
23
23
24
24
25
23
24
24
26
27
30
28
30
29
28
30
33
34
34
33
33
34
33
31
33
33
31
31
31
30
30
30
29
27
24
25
23
24
22
23
22
23
20
19
17
17
18
18
17
17
16
17
17
17
17
16
14
14
13
14
12
12
14
13
12
11
12
13
14
15
15
14
16
16
17
17
15
15
16
16
18
20
19
21
22
21
24
26
25
25
25
26
26
27
27
29
29
26
27
27
29
29
32
31
29
30
29
28
27
27
28
30
32
31
31
33
33
31
30
30
29
30
30
31
31
33
35
34
36
39
40
40
41
42
42
45
45
44
46
46
45
45
46
46
46
47
50
50
50
51
52
53
55
56
59
59
62
62
64
65
66
66
68
68
69
72
71
73
72
72
77
75
75
75
78
78
77
77
75
75
76
74
74
74
73
74
73
73
75
75
75
74
74
74
75
75
76
74
72
71
72
71
72
73
73
72
73
71
70
71
70
70
69
68
68
68
68
67
68
68
69
68
70
69
71
68
67
68
66
67
65
66
69
70
70
72
73
73
73
71
69
71
70
70
69
69
69
68
66
65
67
67
65
63
63
61
60
62
62
61
64
63
64
65
63
64
62
61
63
64
62
64
65
64
63
62
61
63
65
65
64
65
65
64
64
63
63
63
62
61
62
62
60
61
60
60
59
58
58
58
60
60
61
62
62
61
61
60
62
64
63
66
67
65
66
64
65
63
64
64
64
62
63
62
64
65
65
63
64
62
62
63
63
64
68
67
67
66
67
66
66
68
68
70
71
70
71
69
69
70
71
68
67
68
67
69
68
68
68
68
68
68
67
65
66
64
63
61
61
60
57
58
56
54
51
50
49
47
46
45
44
42
40
39
37
36
35
33
31
30
29
29
26
26
25
23
23
21
21
19
18
16
16
15
14
13
12
10
10
10
8
8
7
7
7
6
5
5
3
3
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
